Tweet ID,Username,Content,Created At,User Location,Filtered Location,Label,Confidence,SentimentScore,Logits,Month_Year
1045070457991573511,FranceinIreland,"A great opportunity for interested civil society members to promote their project to tackle #climatechange. Join us on 5 November as part of this joint event with @iiea, @tcddublin, @TCDTIDI and @trocaire https://t.co/tVMBKHzYRJ #climate #environment",2018-09-26 21:59:48+00:00,"Dublin, Ireland",Ireland,LABEL_1,0.9955326318740844,5.406484603881836,"[-2.52341628074646, 2.883068084716797]",09/2018
1045074341082386433,annemariayritys,"What is ocean acidification? https://t.co/nb9jeqOkzU
#climatechange #climateaction 
#environment 
#energy https://t.co/3NLC0vbUpr",2018-09-26 22:15:14+00:00,"Tampere, Finland",Finland,LABEL_1,0.9861078858375548,4.262445449829102,"[-1.9898921251296997, 2.2725534439086914]",09/2018
1045073974605099008,pablorodas,"In other words: Trump hasn´t and won´t kill the Paris Accord. 

#p2 #tcot #ccot #tlot #maga #pjnet #nra #potus #uniteblue #climatechange #globalwarming #environment #climate #actonclimate #nature #cop21 #cop24 #green",2018-09-26 22:13:46+00:00,"Warsaw, Poland",Poland,LABEL_1,0.9762091040611268,3.7143731117248535,"[-1.6686913967132568, 2.0456817150115967]",09/2018
1045073807172661248,_mo_fficial,Climate change is as good as a holiday.,2018-09-26 22:13:06+00:00,"Dublin, Ireland",Ireland,LABEL_1,0.9449643492698668,2.8431649208068848,"[-1.277858853340149, 1.5653061866760254]",09/2018
1045073532131168258,chrisnyamandi,@drDendere He is wrong - climate change does not exist. Says @realDonaldTrump !!!!!,2018-09-26 22:12:01+00:00,"Warsaw, Poland",Poland,LABEL_1,0.7047338485717773,0.8699432611465454,"[-0.2455671727657318, 0.624376118183136]",09/2018
1045072854344241153,TimChristo,"President Macron 'wants to change the core model of Finance', and confirms he will attend UN Environment Assembly in March 2019 in Nairobi to expand the One Planet Summit to Climate, Oceans and Biodiversity #UNGA #OnePlanetSummit @UNEnvironment @ErikSolheim https://t.co/lypGyv9ras",2018-09-26 22:09:19+00:00,"Give, Denmark",Denmark,LABEL_1,0.989047348499298,4.503164291381836,"[-2.13075852394104, 2.372405767440796]",09/2018
1045071065037385729,fdesb,@GNZamora15 @severeweatherEU @AzSkyWatcher Mediterranean-hurricane. People should start to et use to new terminology and new phenomena involved by acceleration of climate change,2018-09-26 22:02:13+00:00,"Rome, Lazio",Italy,LABEL_1,0.9760987162590028,3.709630489349365,"[-1.7799410820007324, 1.9296892881393433]",09/2018
1044974437446176773,UNFCCC,"“Heatwaves, forest fires, storms and floods are leaving in their way a trail of death and devastation” https://t.co/1MiMyM9Va8 @UN General Assembly President Maria Fernanda Espinosa made a passionate call for #ClimateAction at this week’s #UNGA https://t.co/T3hhYOLvjN",2018-09-26 15:38:15+00:00,"Bonn, Germany",Germany,LABEL_1,0.9892131686210632,4.518589019775391,"[-2.0953681468963623, 2.423220634460449]",09/2018
1045070457991573511,FranceinIreland,"A great opportunity for interested civil society members to promote their project to tackle #climatechange. Join us on 5 November as part of this joint event with @iiea, @tcddublin, @TCDTIDI and @trocaire https://t.co/tVMBKHzYRJ #climate #environment",2018-09-26 21:59:48+00:00,"Dublin, Ireland",Ireland,LABEL_1,0.9955326318740844,5.406484603881836,"[-2.52341628074646, 2.883068084716797]",09/2018
1044931979194634240,Dochasnetwork,"Read &amp; subscribe to Dóchas Wednesday News for the latest jobs, events &amp; courses in #development. Check out this week's issue for details of the upcoming Creative Responses to Climate Change Conference on 5 Nov and their call for projects by 7 Oct: https://t.co/S9Y9IXDp9H https://t.co/QiE69IDjYL",2018-09-26 12:49:32+00:00,Dublin,Ireland,LABEL_1,0.995129942893982,5.319769382476807,"[-2.4786911010742188, 2.841078281402588]",09/2018
1045070335794720768,annemariayritys,"What is ocean energy, and what makes it renewable? https://t.co/xmoWjxiA6F
#climatechange #climateaction 
#environment 
#energy https://t.co/umbHL4Sfwx",2018-09-26 21:59:19+00:00,"Tampere, Finland",Finland,LABEL_1,0.9882424473762512,4.43143367767334,"[-2.0588808059692383, 2.3725528717041016]",09/2018
1045069304662806528,antonioxmalvol1,"WHY ARE THERE CLIMATE CHANGES?

Timothei Epistula I - 6/10 radix enim omnium malorum est cupiditas
1 Timóteo - 6/10 Porque o amor ao dinheiro é a raiz de toda a espécie de males; 
1 Thimotheus - Denn Geldgier ist eine Wurzel alles bösen https://t.co/LOKv3TjGkW",2018-09-26 21:55:13+00:00,Italy,Italy,LABEL_1,0.775056779384613,1.2370885610580444,"[-0.4659672677516937, 0.7711213231086731]",09/2018
1045068485091618816,wien_tm,В Австрии зафиксирована одна из самых холодных сентябрьских ночей | Austria Today https://t.co/MhGemEcD9S #climatechange #GlobalWarming,2018-09-26 21:51:57+00:00,"Vienna, Austria",Austria,LABEL_1,0.9728938341140748,3.5805134773254395,"[-1.6453913450241089, 1.935122013092041]",09/2018
1045067514923929601,macaurel59,"BNPParibas says ""RT MikeBloomberg: Had a good conversation with BNPParibas CEO Jean-Laurent Bonnafé. He's led significant progress at the company – including commitments to sustainability and climate change research – and it's great to have him as a … https://t.co/AinVoMIl6D""",2018-09-26 21:48:06+00:00,"Lille, France",France,LABEL_1,0.9948429465293884,5.262208938598633,"[-2.4550321102142334, 2.8071770668029785]",09/2018
1045067115546513409,Fred_Poquet,RT MikeBloomberg: Had a good conversation with BNPParibas CEO Jean-Laurent Bonnafé. He's led significant progress at the company – including commitments to sustainability and climate change research – and it's great to have him as a partner for today's #… https://t.co/f1TY0fmTPP,2018-09-26 21:46:31+00:00,"Paris, France",France,LABEL_1,0.9955435395240784,5.408917427062988,"[-2.53385066986084, 2.8750667572021484]",09/2018
1045067059523178496,BrendanMcD_Lux,international co-operation has assured peace and brought prosperity wherever it has been allowed to flourish.  We must cherish it and protect it vigorously.  inspiring words from @EIB President Hoyer #SustainableDevelopment #ClimateChange,2018-09-26 21:46:18+00:00,Luxembourg via Ireland,Ireland,LABEL_1,0.9948371648788452,5.261091232299805,"[-2.4735684394836426, 2.787522792816162]",09/2018
1045051095293325312,EIB,'Multilateral cooperation is the only way to achieve success in tackling #ClimateChange and #SustainableDevelopment. We are here to demonstrate that multilateralism works and that we will do all we can to defend it' EIB President Hoyer #OnePlanetSummit https://t.co/YPjetc5CjZ https://t.co/L0VYu6h2lw,2018-09-26 20:42:51+00:00,Luxembourg,Luxembourg,LABEL_1,0.9962069988250732,5.570799827575684,"[-2.625322103500366, 2.9454774856567383]",09/2018
1045065025633886208,annemariayritys,"Why Climate Change Increases Population Displacements: https://t.co/UwR0f9Gzh6
#climatechange #climateaction 
#environment 
#energy https://t.co/shBg8yUryf",2018-09-26 21:38:13+00:00,"Tampere, Finland",Finland,LABEL_1,0.9922279715538024,4.849420070648193,"[-2.336398124694824, 2.513021945953369]",09/2018
1045063977661865984,TrendsFM,"For the First Time, Scientists Prove Human Activity Is the Top Cause of Warming Antarctic Waters - And not regular temperature variations or responses to natural climate change https://t.co/gQU3NPdQFj",2018-09-26 21:34:03+00:00,"Cologne, Germany",Germany,LABEL_1,0.9413220286369324,2.775221347808838,"[-1.2956916093826294, 1.479529857635498]",09/2018
1043285285017137153,annemariayritys,"Why are agriculture and food systems partly responsible for climate change? https://t.co/nb9jeqOkzU
#climatechange #climateaction 
#environment 
#energy https://t.co/me0DPkovKD",2018-09-21 23:46:09+00:00,"Tampere, Finland",Finland,LABEL_1,0.9877375364303588,4.38887882232666,"[-2.1015868186950684, 2.2872917652130127]",09/2018
1043281264986533888,annemariayritys,"Why is climate change a threat to the (Arctic) economy?
https://t.co/ghgHOKuPXT
#climatechange #climateaction 
#environment 
#energy https://t.co/2KlKPwfP6W",2018-09-21 23:30:11+00:00,"Tampere, Finland",Finland,LABEL_1,0.9860793948173524,4.260363578796387,"[-2.0100581645965576, 2.250305652618408]",09/2018
1043279815225356288,ElisabethBennen,"Hurricane Florence Is 50 Miles Larger, with 50% More Rain, Thanks to Climate Change https://t.co/CR6Z9NGiuG via @LiveScience",2018-09-21 23:24:25+00:00,"Salou, Spain",Spain,LABEL_1,0.9661180377006532,3.350404739379883,"[-1.6047009229660034, 1.7457038164138794]",09/2018
1043279150440689665,reforestum,"Wise words by @Nature4Climate, we can take #climatechange into our own hands by living mindfully and working together with nature. #climateaction #InternationalDayOfPeace",2018-09-21 23:21:47+00:00,"Valladolid, Spain",Spain,LABEL_1,0.9937596917152404,5.070468902587891,"[-2.389824390411377, 2.6806447505950928]",09/2018
1043278573556129793,StuartReigeluth,@gpstune @gazzema Let's go towards greater biodiversity to combat climate change.,2018-09-21 23:19:29+00:00,"Brussels, Belgium",Belgium,LABEL_1,0.995152235031128,5.324376106262207,"[-2.5147221088409424, 2.8096542358398438]",09/2018
1043275975247716352,annemariayritys,"Why Are Arctic Resources of Global Significance? Learn more here: https://t.co/uCAO7F4Fvs
#climatechange #climateaction 
#environment 
#energy https://t.co/6RaEybMUcc",2018-09-21 23:09:10+00:00,"Tampere, Finland",Finland,LABEL_1,0.9851942658424376,4.197824478149414,"[-1.9768162965774536, 2.221008062362671]",09/2018
1043271976352194560,annemariayritys,"Why Are Our Oceans Becoming More Acidic? Learn more here: 
https://t.co/aLZ06aIMlj
#climatechange #climateaction 
#environment 
#energy https://t.co/JRT1xL850u",2018-09-21 22:53:16+00:00,"Tampere, Finland",Finland,LABEL_1,0.9911924004554749,4.723300457000732,"[-2.2263073921203613, 2.496993064880371]",09/2018
1043270531901018112,iamsohafid,"J'aime une vidéo @YouTube : ""Elon Musk Gets High and Denies Climate Change"" à l'adresse https://t.co/8z17l6wmZE.",2018-09-21 22:47:32+00:00,"Lille, France",France,LABEL_1,0.9944728016853333,5.192543983459473,"[-2.412813663482666, 2.7797303199768066]",09/2018
1043154821417775104,UNFCCC,More and more companies are stepping up #ClimateAction and align their  business model with the #ParisAgreement. Karol Gobczynski shares insights from @IKEAUSA #Talanoa4Ambition #climatechange https://t.co/ih1hki5dc3,2018-09-21 15:07:44+00:00,"Bonn, Germany",Germany,LABEL_1,0.990220308303833,4.617618560791016,"[-2.1694722175598145, 2.448146343231201]",09/2018
1043267945835716608,annemariayritys,"How much do you appreciate the free gifts of the environment and nature?
https://t.co/8avG7MVS0E
#climatechange #climateaction 
#environment 
#energy https://t.co/asJjklQhmT",2018-09-21 22:37:15+00:00,"Tampere, Finland",Finland,LABEL_1,0.992515742778778,4.887439727783203,"[-2.2717418670654297, 2.6156978607177734]",09/2018
1043264446121033729,1alexmason,@usembbrussels @WarHeritage @BelgiumDefence @TheWWImuseum @BelgiumintheUSA @WilsonPresLib @BelgiumMFA @Army_Museum_BXL @BrusselsMuseums Fine words @usembbrussels. But until your government steps up and joins us Europeans and the rest of the world in the fight to stop climate change this rings hollow.,2018-09-21 22:23:21+00:00,"Brussels, Belgium",Belgium,LABEL_1,0.9803916215896606,3.9119951725006095,"[-1.8056261539459229, 2.1063690185546875]",09/2018
1043264232115060736,birkett_elaine,And Orla Farrell project lead for @EasyTreesIE and @AnTaisce Climate Ambassador for raising the Climate Change and Health agenda this evening. 🌍,2018-09-21 22:22:30+00:00,"Cavan, Ireland",Ireland,LABEL_1,0.9856879711151124,4.232239723205566,"[-1.9738823175430298, 2.258357524871826]",09/2018
1043262398671605760,annemariayritys,"""You are the last, best hope of Earth"". 
-Leonardo DiCaprio https://t.co/xmoWjxiA6F
#climatechange #climateaction 
#environment 
#energy https://t.co/OKo5JNHGTV",2018-09-21 22:15:13+00:00,"Tampere, Finland",Finland,LABEL_1,0.9905633926391602,4.653680324554443,"[-2.1395678520202637, 2.5141124725341797]",09/2018
1043258365961547776,annemariayritys,"What are some of the many benefits and free gifts that the environment has given you? https://t.co/8avG7MVS0E
#climatechange #climateaction 
#environment 
#energy https://t.co/0OFfUCwWH5",2018-09-21 21:59:11+00:00,"Tampere, Finland",Finland,LABEL_1,0.9882187843322754,4.429401397705078,"[-2.0664877891540527, 2.3629136085510254]",09/2018
1043258302136770560,leotiengmailcom,"In global climate change fight, half a degree could make all the difference https://t.co/zphJw2lqxY",2018-09-21 21:58:56+00:00,"Groningen, The Netherlands",Netherlands,LABEL_1,0.976256251335144,3.716408729553223,"[-1.7235537767410278, 1.9928549528121948]",09/2018
1042698860240535552,amna_newseng,"Residents in the lakeside town Aitoliko in western Greece woke to an otherworldly scene last Tuesday, with the entire eastern shore of the lake covered by a shimmering ""veil"" of spiders' webs. Photos released on Wednesday by ANA/Yiannis Yiannakopoulos https://t.co/fOSeSnYXyo",2018-09-20 08:55:55+00:00,"Athens, Greece",Greece,LABEL_1,0.8814700245857239,2.006425380706787,"[-0.9125270843505859, 1.0938981771469116]",09/2018
1043255654943731712,annemariayritys,"""Even if you don´t believe in climate change, would you not prefer breathing cleaner air""? https://t.co/rfHaOdcn4i
#leadership
#strategy 
#vision https://t.co/TUge0KRBbA",2018-09-21 21:48:25+00:00,"Tampere, Finland",Finland,LABEL_1,0.991171419620514,4.720893383026123,"[-2.220754623413086, 2.500138759613037]",09/2018
1043254231556390912,GalwaySeaShore,@stxLiam good luck! we look forward to reading it! a timely contribution on #climatechange and #marinespatialplanning !,2018-09-21 21:42:46+00:00,"Galway, Ireland",Ireland,LABEL_1,0.99077045917511,4.676071166992188,"[-2.1838886737823486, 2.492182731628418]",09/2018
1043253150713634816,MasdelaBarque,#FlorenceHurricane2018 | #climatechange | Toxic waste leaks are a looming threat after hurricanes - especially as climate change makes hurricanes more severe | A threat to public health and ecosystems | Infectious bacteria &amp; #toxic chemicals | https://t.co/USMgkDEI51,2018-09-21 21:38:28+00:00,The Netherlands,Netherlands,LABEL_1,0.9909467697143556,4.695539474487305,"[-2.219114303588867, 2.4764251708984375]",09/2018
1043253126340468736,annemariayritys,"""Trees are my temples and forests my cathedrals"". ~M.Gorbachev https://t.co/MPVLDEnDkE
#climatechange #climateaction 
#environment 
#energy https://t.co/sUiL5yncN0",2018-09-21 21:38:22+00:00,"Tampere, Finland",Finland,LABEL_1,0.96224707365036,3.238208770751953,"[-1.477571725845337, 1.7606369256973267]",09/2018
1043253033080119296,joinkinder,"When you don't feel like arguing with your great uncle who thinks climate change is a hoax, just make him watch one (or all!) of these documentaries. #climatechange #ClimateChangeIsReal #ClimateAction

https://t.co/9uXfiL9KSP",2018-09-21 21:38:00+00:00,"Amsterdam, The Netherlands",Netherlands,LABEL_1,0.9866095185279846,4.299734115600586,"[-2.0590524673461914, 2.2406816482543945]",09/2018
1043251027179438083,nicky_fizzy,@THE_AMPONSA Me this 🔥🔥🔥🔥🔥 you see the beauty pageants them no fit explain “Climate Change” no ?🤦🏽‍♂️,2018-09-21 21:30:02+00:00,"Bremen, Germany",Germany,LABEL_0,0.5038437843322754,-0.0153755247592926,"[0.14720192551612854, 0.13182640075683594]",09/2018
1043180969069568000,ReneRedzepiNoma,"The mushroom “Hen of the woods” - the flavor of this....well imagine a whole roasted chicken, Just out of the oven. Tearing a leg off, the sound of the crackling skin. The fragrant steam that arises. Sinking our teeth into the tender meat.  That’s halfway to how amazing this is!! https://t.co/GWS0xIIB8o",2018-09-21 16:51:39+00:00,"Copenhagen, Denmark",Denmark,LABEL_1,0.8541609644889832,1.7676160335540771,"[-0.7376741766929626, 1.0299417972564697]",09/2018
1043249050915627008,annemariayritys,"How Do Fishing and Hydropower Impact Our Marine Environment? Learn more here: https://t.co/c0IXE0TlR7
#climatechange #climateaction 
#environment 
#energy https://t.co/3i0uRIo0RJ",2018-09-21 21:22:11+00:00,"Tampere, Finland",Finland,LABEL_1,0.9952616691589355,5.347336769104004,"[-2.542257308959961, 2.805079460144043]",09/2018
1043248886842880000,Sandym0untPark,@TheGlobalGoals @GetupGoals Delighted to be involved with GetUp&amp;Goals. Our first PBL day on September 26th will focus on Climate Change.,2018-09-21 21:21:31+00:00,Dublin 4,Ireland,LABEL_1,0.9820152521133424,4.000082492828369,"[-1.880210518836975, 2.1198718547821045]",09/2018
1043139107172569093,WHuiskamp,"A new study concludes ""Commitment to democratic values is the strongest predictor of climate change concern globally"". In other words, countries with politicians who actually act in the best interests of their people tend to actually DO something re: CC.
https://t.co/hP3EXGmFhS",2018-09-21 14:05:18+00:00,Germany,Germany,LABEL_1,0.9908872842788696,4.6889238357543945,"[-2.205857753753662, 2.4830660820007324]",09/2018
1043245353653493761,MDiezSantamaria,"Muy didáctico, poder ver cómo consecuencia del #CambioClimatico #climatechange aumentan los días de T° superiores a 32°C en tu ciudad de origen o en cualquier otra. Un drama por otra parte. https://t.co/NK3CYrXTwo",2018-09-21 21:07:29+00:00,"Cordova, Spain",Spain,LABEL_1,0.9868428111076356,4.317540168762207,"[-2.00787091255188, 2.309669017791748]",09/2018
1043245034139799552,annemariayritys,"What Are Thawing Permafrost Risks? Learn more here: https://t.co/MtTauSrunR
#climatechange #climateaction 
#environment 
#energy https://t.co/xmTRczAD54",2018-09-21 21:06:13+00:00,"Tampere, Finland",Finland,LABEL_1,0.9926714897155762,4.908631801605225,"[-2.3070502281188965, 2.601581573486328]",09/2018
1043241673642397696,12StepGolf,@CTomme2 @elizacollins1 and the whole world-talk about a sea change-that is worse than any f'n change to the climate,2018-09-21 20:52:52+00:00,"Naples, FL",Italy,LABEL_1,0.7903953194618225,1.3273100852966309,"[-0.5371031165122986, 0.790207028388977]",09/2018
1043241468490645504,Ziemelnieks,Shell and Exxon's secret 1980s climate change warnings | Benjamin Franta https://t.co/mLyC2oYek9,2018-09-21 20:52:03+00:00,"Riga, Latvia",Latvia,LABEL_1,0.9829666614532472,4.055405139923096,"[-1.8586121797561646, 2.1967930793762207]",09/2018
1036765337755312128,elebaldassarri,Coast Guard rescues 2 passengers of sinking sailboat stranded on ice floe - https://t.co/RpBKc2mZLr https://t.co/kl8ts8xvrq #arctic #climatechange,2018-09-03 23:58:13+00:00,"Berlin, Germany",Germany,LABEL_1,0.9753491282463074,3.677983283996582,"[-1.7055156230926514, 1.9724675416946411]",09/2018
1036762323787173888,annemariayritys,"Why Are Our Oceans Becoming More Acidic? Learn more here: 
https://t.co/aLZ06aIMlj
#climatechange #climateaction 
#environment 
#energy https://t.co/XQ8EkIEeat",2018-09-03 23:46:14+00:00,"Tampere, Finland",Finland,LABEL_1,0.990464448928833,4.643152713775635,"[-2.1868398189544678, 2.456312894821167]",09/2018
1036758309259358208,annemariayritys,"How Does Climate Change Affect The Purchasing Power of Consumers: https://t.co/YpSISvkVZ8
#climatechange #climateaction 
#environment 
#energy https://t.co/cU5N6lSlEC",2018-09-03 23:30:17+00:00,"Tampere, Finland",Finland,LABEL_1,0.9927642941474916,4.921463966369629,"[-2.336766242980957, 2.584697723388672]",09/2018
1036753023383556096,annemariayritys,"Why does climate change cause extreme weather events?
https://t.co/nb9jeqOkzU
#climatechange #climateaction 
#environment 
#energy https://t.co/7rufsOv5YG",2018-09-03 23:09:17+00:00,"Tampere, Finland",Finland,LABEL_1,0.9656410813331604,3.3359293937683105,"[-1.5597079992294312, 1.7762212753295898]",09/2018
1036648765430493184,UNFCCC,"“We know that these extreme events will not go away, they will only get worse unfortunately” says @UN Climate Chief @PEspinosa https://t.co/fiLS7G7ymB Building resilience to #ClimateChange is as vital as reducing greenhouse gas emissions https://t.co/EfBRJy0Ceo",2018-09-03 16:15:00+00:00,"Bonn, Germany",Germany,LABEL_1,0.9917096495628356,4.784332275390625,"[-2.250424385070801, 2.533907651901245]",09/2018
1033342041474969601,anttilip,"#Temperature anomalies 1880-2017 by country 🌡. No matter how you visualize it, it looks scary! #GISTEMP #dataviz #climatechange #globalwarming
Download / watch hi-res 🎞: https://t.co/ZdGPVTM5yO https://t.co/cAn9wG8FPU",2018-08-25 13:15:15+00:00,"Kuopio, Finland",Finland,LABEL_1,0.9428049325942992,2.8023922443389893,"[-1.301256775856018, 1.5011354684829712]",08/2018
1036751250765869056,der_trader_at,"Crushing The ""Blame Climate Change For Wildfires"" Narrative In 1 Simple Chart https://t.co/N9NIIZe3qg #Börse #derTrader.at #trading",2018-09-03 23:02:14+00:00,Frankfurt,Germany,LABEL_0,0.8767448663711548,-1.9619591236114504,"[1.1588044166564941, -0.8031547665596008]",09/2018
1036751080548433922,PTIFinland,"""Advisor for Climate Change Malik Amin Aslam Exclusive Interview on PTV News Cafe News with Sharmeen Ali (02.09.18)
#BIllionTreeTsunami #Plant4Pakistan https://t.co/T9Rj7vvYcU""",2018-09-03 23:01:34+00:00,Finland,Finland,LABEL_1,0.9871736764907836,4.343350410461426,"[-1.9912785291671753, 2.35207200050354]",09/2018
1036750945537937410,AlenKarabegovic,"Crushing The ""Blame Climate Change For Wildfires"" Narrative In 1 Simple Chart https://t.co/WuGXCJzpfU #Money #Finance #Economics #Market",2018-09-03 23:01:01+00:00,Republic of Croatia,Croatia,LABEL_0,0.8987787961959839,-2.1837286949157715,"[1.248744249343872, -0.9349843263626099]",09/2018
1036748993634676737,annemariayritys,"How does the human spirit benefit from spending time in wilderness?
https://t.co/8avG7MVS0E
#climatechange #climateaction 
#environment 
#energy https://t.co/iwPwxTaSBm",2018-09-03 22:53:16+00:00,"Tampere, Finland",Finland,LABEL_1,0.9885631799697876,4.459412097930908,"[-2.1121320724487305, 2.3472800254821777]",09/2018
1036748820363833347,composing4you,"@NCretivity Thank you so very much for your follow! Tha changes of worldwide climate will become a huge problem. There wil come a point, where we will have to stick  together globally, to solve this problems. I wish you a wonderful week full of love and happiness!",2018-09-03 22:52:35+00:00,"Vienna, Austria",Austria,LABEL_1,0.972561538219452,3.567988872528076,"[-1.6926428079605103, 1.875346064567566]",09/2018
1036747163500310528,joinkinder,"Prevention, not relief.
#climatechange #disasterrelief  
https://t.co/s2NSROrnwN",2018-09-03 22:46:00+00:00,"Amsterdam, The Netherlands",Netherlands,LABEL_1,0.9917205572128296,4.785666942596436,"[-2.257579803466797, 2.5280871391296387]",09/2018
1036746050554523648,VillageMagIRE,"Ha ha ha. We won't.  We won't because Varadkar and Coveney don't have the fibre. And even if we wanted do, we can't:  Ireland simply can't lecture on climate change and migration as it is a renegade on these issues. 
https://t.co/qavt8cmbe7",2018-09-03 22:41:34+00:00,"Dublin, Ireland",Ireland,LABEL_1,0.9880345463752748,4.413691520690918,"[-2.1255030632019043, 2.2881886959075928]",09/2018
1036744942343909377,annemariayritys,"Why Does Agriculture Emit So Much Greenhouse Gases? Learn more here: 
https://t.co/1iXKrVMtdN
#climatechange #climateaction 
#environment 
#energy https://t.co/68XTWvR0xE",2018-09-03 22:37:10+00:00,"Tampere, Finland",Finland,LABEL_1,0.9898471236228944,4.579794406890869,"[-2.218449354171753, 2.361345052719116]",09/2018
1036743172716670976,ipfconline1,"In a world where disinformation is a currency, YouTube has taken the BS by the horns with a new fact check for #climatechange videos.

https://t.co/WgNnpXwzl9 by @PaulFMWallis v/ @digitaljournal
#FakeNews 

Cc @psb_dc @guzmand @andi_staub @BigDataGal @dez_blanchfield @sallyeaves https://t.co/MBgUSe3Yd3",2018-09-03 22:30:08+00:00,"Marseille, France",France,LABEL_1,0.97144877910614,3.5270895957946777,"[-1.6303561925888062, 1.8967334032058716]",09/2018
1036742959650287618,cryptoghillie,@inheritthewinds @KDWRenoGirl @CNN @GOP Except for perhaps splinter group factions most everyone (GOP included) agree that climate change has and is occurring. The disagreement is over the causation analysis and rate. Conservatives question &amp; attack science whereby liberals tend to attack those who disagree with them.,2018-09-03 22:29:17+00:00,"Côte d'Azur, France",France,LABEL_0,0.7514431476593018,-1.1063241958618164,"[0.7203162312507629, -0.38600799441337585]",09/2018
1036742705311875072,ClimateBen,"What do I fear most about our response to abrupt climate change?

That people continue to accept the green capitalism promoted by state-corporate media.",2018-09-03 22:28:17+00:00,"Paris, France",France,LABEL_1,0.963821530342102,3.282442092895508,"[-1.5394757986068726, 1.7429662942886353]",09/2018
1036739412493852673,annemariayritys,"Why Does The Arctic Region Influence Climate Change Worldwide? Learn more here: https://t.co/V4kjgW9RHH
#climatechange #climateaction 
#environment 
#energy https://t.co/7iOIjCbR09",2018-09-03 22:15:12+00:00,"Tampere, Finland",Finland,LABEL_1,0.990970015525818,4.698138236999512,"[-2.2719366550445557, 2.426201343536377]",09/2018
1036737396820324353,bmwetzel,A major challenge of the future: #Energy #Security and #Climate Change https://t.co/XL4u3QbZ9m,2018-09-03 22:07:11+00:00,"Berlin, Hamburg, Germany",Germany,LABEL_1,0.9965226650238036,5.658005237579346,"[-2.650479316711426, 3.00752592086792]",09/2018
1036737083002560513,martoiu,"If governments don't act decisively by 2035 to fight climate change, humanity could cross a point of no return after which limiting global warming below 2°C in 2100 will be unlikely, according to a new study.  https://t.co/4YnehGfMEm
@dijkhoff",2018-09-03 22:05:56+00:00,Rotterdam,Netherlands,LABEL_1,0.9915042519569396,4.759664535522461,"[-2.2217941284179688, 2.537870407104492]",09/2018
1036736844308856832,cryptoghillie,"@KDWRenoGirl @CNN @GOP It’s not science denying to differentiate between climate change &amp; weather. In research it’s standard to attack the merits of studies, observations &amp; analysis. Research that prevails in the face of strict scrutiny is validated. Groupthink Democrats struggle with this sometimes.",2018-09-03 22:04:59+00:00,"Côte d'Azur, France",France,LABEL_1,0.6277065873146057,0.5223906636238098,"[-0.14037072658538818, 0.38201993703842163]",09/2018
1036735409961807872,annemariayritys,"Is Agriculture Responsible For Climate Change? https://t.co/jvDP94zlVj
#climatechange #climateaction 
#environment 
#energy https://t.co/trpKbpIhtT",2018-09-03 21:59:18+00:00,"Tampere, Finland",Finland,LABEL_1,0.9924708604812622,4.881416320800781,"[-2.3530235290527344, 2.528392791748047]",09/2018
1036733349295996928,hmlfpereira,An excellent visualisation of a well chosen indicator of climate change (number of days in the year above 32 C): How Much Hotter Is Your Hometown Than When You Were Born? https://t.co/oszEnO7N3j,2018-09-03 21:51:06+00:00,"Leipzig, Germany",Germany,LABEL_1,0.9928573369979858,4.934499740600586,"[-2.359498977661133, 2.575000762939453]",09/2018
1036732290989281280,smechernich,Great points done by Mojib Latif at #GeoBonn2018 concerning the facts of climate change. And again depressing that policy is really not proceeding in Germany 🤔 #Kohleausstieg #Individualverkehr,2018-09-03 21:46:54+00:00,"Koblenz, Germany",Germany,LABEL_1,0.9406219124794006,2.762615919113159,"[-1.2836483716964722, 1.478967547416687]",09/2018
1036730308622778368,Mehdi_Bargach,"What a story ! This Swedish 15-year-old decided to go on school strike at the parliament to fight the climate crisis.  
via @guardian 

#climatechange #nature #pollution #Strike #ecofriendly #ecology 

https://t.co/7UaENJxGqU https://t.co/VpXuxgm653",2018-09-03 21:39:01+00:00,"Paris, France",France,LABEL_1,0.9741851687431335,3.630649328231812,"[-1.6983425617218018, 1.9323067665100098]",09/2018
1036730155228651522,ItaliaHospitali,"Overtourism and climate change driving Venice Global summit, involving global experts, uindicating sustainability &amp; value generators food for the good of future generations.
@i# @PalmucciGiorgio @anucara @ClimateReality",2018-09-03 21:38:25+00:00,Italy,Italy,LABEL_1,0.9934232234954834,5.017614841461182,"[-2.3561694622039795, 2.661445379257202]",09/2018
1036730150346481665,annemariayritys,"How To Guarantee Arctic Environmental Well-Being: https://t.co/t4s0cZEVtD
#climatechange #climateaction 
#environment 
#energy https://t.co/JSuYdAskRt",2018-09-03 21:38:24+00:00,"Tampere, Finland",Finland,LABEL_1,0.995071828365326,5.307847023010254,"[-2.5689072608947754, 2.7389397621154785]",09/2018
1036729094610677760,Crowdpolicy,Can social media networks reduce political polarization on climate change? - https://t.co/ewk1y9c6rP https://t.co/RS5Abyq0Wc,2018-09-03 21:34:12+00:00,"Moschato, Greece",Greece,LABEL_1,0.9940361976623536,5.116064548492432,"[-2.4439921379089355, 2.672072410583496]",09/2018
