Tweet ID,Username,Content,Created At,User Location,Filtered Location,Sentiment Score,Sentiment Label
967176081232027650,annemariayritys,"What makes nature one of our greatest teachers?
 #climatechange #climateaction
#environment
#energy ",2018-02-23 23:15:21+00:00,"Tampere, Finland",Finland,0.6369,Positive
967173536308703233,annemariayritys,"What Is The Albedo Effect? Find out here:  #climatechange #climateaction
#environment
#energy ",2018-02-23 23:05:14+00:00,"Tampere, Finland",Finland,0.0,Neutral
967171528885506048,meteomara,#Climate #News: Link between surface-water salinity and climate change examined ,2018-02-23 22:57:16+00:00,"Prenzlauer Berg, Berlin, DE",Germany,0.0,Neutral
967171021060100096,annemariayritys,"What are the impacts of climate change on food safety and health?
 #climatechange #climateaction
#environment
#energy ",2018-02-23 22:55:15+00:00,"Tampere, Finland",Finland,0.4215,Positive
967168744228343808,annemariayritys,"How does climate change impact agriculture and lead to problems with food security?  #climatechange #climateaction
#environment
#energy ",2018-02-23 22:46:12+00:00,"Tampere, Finland",Finland,-0.0772,Negative
967166501240352774,annemariayritys,"How does climate change affect agricultural productivity?
 #climatechange #climateaction
#environment
#energy ",2018-02-23 22:37:17+00:00,"Tampere, Finland",Finland,0.0,Neutral
967164223242502144,annemariayritys,"Why should nature be respected and valued as our home?
 #climatechange #climateaction
#environment
#energy ",2018-02-23 22:28:14+00:00,"Tampere, Finland",Finland,0.7184,Positive
967162990154993664,Vilavaite,"Cacao plants are slated to disappear by 2050 thanks to warmer and dryer weather

Scientists at the University of California are teaming up with Mars company are using CRISPR to make crops that can survive

 #chocolate ",2018-02-23 22:23:20+00:00,"A Coruña, Galicia, Spain",Spain,0.4939,Positive
967161728978087937,annemariayritys,"Sustainable Economic Development Necessary To Prevent Climate Change:  #climatechange #climateaction
#environment
#energy ",2018-02-23 22:18:19+00:00,"Tampere, Finland",Finland,0.0258,Neutral
967161415474860032,BrendanCarton,"""Scientifically, [six] would be a better description of the strength of 200mph (320km/h) storms, and it would also better communicate … that climate change is making the strongest storms even stronger"" –  ",2018-02-23 22:17:05+00:00,"Galway, Ireland",Ireland,0.926,Positive
967160963639234560,annemariayritys,"How can global temperatures be stabilized to safe levels?
 #climatechange #climateaction
#environment
#energy ",2018-02-23 22:15:17+00:00,"Tampere, Finland",Finland,0.4404,Positive
967158803677446144,WPHendriks,Climate Change underestimated again! Europe’s Cities Face More Extreme Weather Than Previously Thought ,2018-02-23 22:06:42+00:00,AmsterdamNL - prev. MLT/ZA/COL,Netherlands,-0.3382,Negative
967158702603161606,annemariayritys,"Why are traditional lifestyles in the Arctic being threatened by climate change?  #climatechange #climateaction
#environment
#energy ",2018-02-23 22:06:18+00:00,"Tampere, Finland",Finland,-0.4588,Negative
967156164676018177,annemariayritys,"What is ocean energy, and what makes it renewable?  #climatechange #climateaction
#environment
#energy ",2018-02-23 21:56:13+00:00,"Tampere, Finland",Finland,0.2732,Positive
967156121264902144,UlrikaBarkstrom,"Lifechanging ...?!
A must read! 😃 

#money #sustainability #aid #tech #innovation #business #security #climatechange ",2018-02-23 21:56:02+00:00,"Töreboda, Sweden",Sweden,0.0,Neutral
967154778106159105,ParisianAmapola,Earth from Space: Bering Strait   via  - To better understand climate change!,2018-02-23 21:50:42+00:00,France,France,0.4926,Positive
967154185597865984,annemariayritys,"Indigenous Communities in the Arctic Threatened By Climate Change:  #climatechange #climateaction
#environment
#energy ",2018-02-23 21:48:21+00:00,"Tampere, Finland",Finland,-0.4588,Negative
967153872408948736,DrPaulHowe,"After Years of Fighting, Idaho Retains Climate Change in Its Education Guidelines  ",2018-02-23 21:47:06+00:00,"New York, Paris, London",France,-0.3612,Negative
967153618989264896,margalitwilli11,"After Years of Fighting, Idaho Retains Climate Change in Its Education Guidelines ",2018-02-23 21:46:06+00:00,"Amsterdam, The Netherlands",Netherlands,-0.3612,Negative
967151660761010177,annemariayritys,"""You are the last, best hope of Earth"". 
-Leonardo DiCaprio  #climatechange #climateaction
#environment
#energy ",2018-02-23 21:38:19+00:00,"Tampere, Finland",Finland,0.7964,Positive
967150938980012032,SaraChristelle,    Not only that but also guilty of crime against humanity #climatechange,2018-02-23 21:35:27+00:00,France,France,-0.8573,Negative
967150140288008197,toffanin,"""After Years of Fighting, Idaho Retains Climate Change in Its Education Guidelines"" by LIVIA ALBECK-RIPKA via NYT  ",2018-02-23 21:32:16+00:00,"Italy, Europe and worldwide",Italy,-0.3612,Negative
967149565429379073,fntbecker,We are screwed. #climatechange #globalwarming ,2018-02-23 21:29:59+00:00,"Berlin, Germany",Germany,-0.4939,Negative
967149405999714304,annemariayritys,"How does environmental pollution and toxins end up on your food plate?
 #climatechange #climateaction
#environment
#energy ",2018-02-23 21:29:21+00:00,"Tampere, Finland",Finland,0.0,Neutral
967148383650680832,annemariayritys,"Why are Acidic Oceans a Threat to Arctic Life? Learn more here: 
 #climatechange #climateaction
#environment
#energy ",2018-02-23 21:25:18+00:00,"Tampere, Finland",Finland,-0.5267,Negative
968636458474135552,annemariayritys,"How Coal Mining Contributes to Global Methane Emissions:  #climatechange #climateaction
#environment
#energy ",2018-02-27 23:58:22+00:00,"Tampere, Finland",Finland,0.0,Neutral
968636266278465537,Seamuscyprien,"  Benefit of EU is not net payment in/out (though we were happy to take our structural funds at our developmental stage.. but let's deprive others of same benefit), it is the tangible benefit of the single market, of social policies, cap, climate change, political solidarity etc.",2018-02-27 23:57:36+00:00,Ireland,Ireland,0.7184,Positive
968635771879149568,VerifaviaMarine,Interesting read on why #Shipping was left out of the  #ParisClimtateAgreement and is the industry finally facing up to #ClimateChange ? Via  ,2018-02-27 23:55:39+00:00,Paris-London-India-Singapore,France,0.4019,Positive
968634781725491200,UlrikaBarkstrom,"Lifechanging ....?!!
On Amazon: 🤓 

#money #sustainability #aid #tech #innovation #business #security #climatechange ",2018-02-27 23:51:42+00:00,"Töreboda, Sweden",Sweden,0.3147,Positive
968634742433288193,StefanMisik,"As world debates about climate change, the nature are slowly dying ",2018-02-27 23:51:33+00:00,Slovakia,Slovakia,0.0,Neutral
968634521762574341,UlrikaBarkstrom,"Fun &amp; Inspiring!!!
A must read! 😃 

#money #sustainability #aid #tech #innovation #business #security #climatechange ",2018-02-27 23:50:41+00:00,"Töreboda, Sweden",Sweden,0.8057,Positive
968634446546120707,annemariayritys,"Who Protects Arctic Species From Climate Change? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-27 23:50:23+00:00,"Tampere, Finland",Finland,0.3182,Positive
968634346163855361,Mirjamanddogs,  There are soooo many positive climate change actions that provide jobs! Lets talk about them!,2018-02-27 23:49:59+00:00,"Rijswijk, The Netherlands",Netherlands,0.6351,Positive
968632316602888197,royam0820,wow scary! #climatechange ,2018-02-27 23:41:55+00:00,"Paris, France",France,0.2244,Positive
968611220789104649,lemondefr,Pic de chaleur en Arctique avec des températures 30 degrés au-dessus des normales saisonnières ,2018-02-27 22:18:05+00:00,Paris,France,0.0,Neutral
968632146305994752,annemariayritys,"Why is soil degradation such a serious environmental problem?
 #climatechange #climateaction
#environment
#energy ",2018-02-27 23:41:14+00:00,"Tampere, Finland",Finland,-0.7506,Negative
968631834736082944,Sofidelsharing,Do you know that #climatechange is closely connected to #water?  #TheWaterFactor  ,2018-02-27 23:40:00+00:00,Italy,Italy,0.0,Neutral
968629905167732737,annemariayritys,"No Food Without Tackling Climate Change, Reports the FAO:  #climatechange #climateaction
#environment
#energy ",2018-02-27 23:32:20+00:00,"Tampere, Finland",Finland,-0.296,Negative
968629240064339970,hanrahanarchist,#Arctic #warming: scientists alarmed by 'crazy' temperature rises #climatechange ,2018-02-27 23:29:41+00:00,Ireland,Ireland,-0.34,Negative
968629180760981504,certain_people,"Do what Fionn says. The Arctic is currently warmer than freezing when it should be still in the depths of winter. Climate change is real, and we are just starting to see the consequences. ",2018-02-27 23:29:27+00:00,Ireland,Ireland,0.2023,Positive
968629125446545409,GimstSouto,#Arctic warming: #scientists alarmed by 'crazy' temperature rises  #climatechange,2018-02-27 23:29:14+00:00,Portugal,Portugal,-0.2023,Negative
968628809380528130,DeeAdore,😞 #InternationalPolarBearDay #climatechange #SaveThePolarBear  ,2018-02-27 23:27:59+00:00,Ireland,Ireland,0.0,Neutral
968628735661527040,fgirof,"(2) bio-waste in the core of environmental policies (waste, sustainable use of resources, soil protection, climate change, energy eficiency)",2018-02-27 23:27:41+00:00,Barcelona-Verdú. Catalonia,Spain,0.2732,Positive
968627353537556480,annemariayritys,"Why does crisis management ask for facts rather than finding scapegoats?
 #climatechange #climateaction
#environment
#energy ",2018-02-27 23:22:11+00:00,"Tampere, Finland",Finland,-0.7579,Negative
967901517641670656,UNFCCC,"Whilst it was cold in Europe today, a reminder that the  temperature in the Arctic was more than 20°C warmer than normal for this date. Dataviz vis . See how the red line for 2018 compares with the white line that shows average temperatures #ClimateChange ",2018-02-25 23:17:59+00:00,"Bonn, Germany",Germany,0.3535,Positive
968625612868014081,annemariayritys,"What can nature teach us about accomplishments?
 #climatechange #climateaction
#environment
#energy ",2018-02-27 23:15:16+00:00,"Tampere, Finland",Finland,0.0,Neutral
968624627391127554,uppsalainit,Some of the best tweets in today's twitter timeline!   Stories via    #climatechange,2018-02-27 23:11:22+00:00,Sweden,Sweden,0.6696,Positive
968623158923268096,annemariayritys,"""PA15/Art12. Parties shall cooperate in taking measures to enhance climate change education.""  #climatechange #climateaction
#environment
#energy ",2018-02-27 23:05:31+00:00,"Tampere, Finland",Finland,0.4019,Positive
968611220789104649,lemondefr,Pic de chaleur en Arctique avec des températures 30 degrés au-dessus des normales saisonnières ,2018-02-27 22:18:05+00:00,Paris,France,0.0,Neutral
968622651509010432,paperwings573,"How the mainstream media got played by Trump | Raw Story

#climatechange #EPA  ",2018-02-27 23:03:30+00:00,Helsinki / New York,Finland,0.34,Positive
968622060149858305,RobRe62,Cities and city leaders are driving action on climate change. Here's how.  Via ,2018-02-27 23:01:09+00:00,"Milano +45.465556°, +9.190000°",Italy,0.0,Neutral
968621182252732417,PeppyPeppsen,When you wanna go to bed early but there is some interesting shit about climate change and education systems on TV... Damn I am so nerdy...,2018-02-27 22:57:40+00:00,"Berlin, Germany",Germany,-0.7096,Negative
968621168012996611,willsheehan68,"But ... But #climatechange it's all a myth right!!! 

Arctic warming: scientists alarmed by 'crazy' temperature rises ",2018-02-27 22:57:37+00:00,Ireland,Ireland,-0.4724,Negative
968620577299845121,annemariayritys,"Why is climate change causing more and more deaths each year?
 #climatechange #climateaction
#environment
#energy ",2018-02-27 22:55:16+00:00,"Tampere, Finland",Finland,0.0,Neutral
968618295988510720,annemariayritys,"How is the warming Arctic region influencing worldwide weather patterns? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-27 22:46:12+00:00,"Tampere, Finland",Finland,0.1531,Positive
968616930532823043,HenkDaalder," Show the business opportunities of fighting #climatechange 
There are 6000 power plants that need #CCS2 installations, that  could install, create shareholder value for Dutch  #vvd #cda #d66 
#klimaatakkoord  
 ",2018-02-27 22:40:46+00:00,Netherlands,Netherlands,0.5574,Positive
968615494965133312,ResearchGermany,Coalition-building for pricing #CO2 could make sense even for egoistic countries   #ClimateChange #ClimateResearch,2018-02-27 22:35:04+00:00,Germany,Germany,0.0,Neutral
968616519696637953,PhilippeConil,"Before the Flood, presented by National Geographic, features Leonardo DiCaprio on a journey as a United Nations Messenger of Peace, traveling to five continents and the Arctic to witness climate change firsthand.  via  the Flood",2018-02-27 22:39:08+00:00,"Marseille, France",France,0.743,Positive
968616341421817856,PhilConil,"Before the Flood, presented by National Geographic, features Leonardo DiCaprio on a journey as a United Nations Messenger of Peace, traveling to five continents and the Arctic to witness climate change firsthand.  via  the Flood",2018-02-27 22:38:26+00:00,"Marseille, France",France,0.743,Positive
968616073191976960,annemariayritys,"Learn more about Climate Amplifier Methane:  #climatechange #climateaction
#environment
#energy ",2018-02-27 22:37:22+00:00,"Tampere, Finland",Finland,0.0,Neutral
968615933764947968,DRWINESes,"Climate change, reason of Uk vineyards increase?  ",2018-02-27 22:36:49+00:00,"Valencia, Spain",Spain,0.3182,Positive
968602142264225798,nytopinion,"This year has already set a new record for warmer temperatures north of Greenland, writes  ",2018-02-27 21:42:01+00:00,"NYC, London, Paris, Hong Kong",France,0.296,Positive
968615494965133312,ResearchGermany,Coalition-building for pricing #CO2 could make sense even for egoistic countries   #ClimateChange #ClimateResearch,2018-02-27 22:35:04+00:00,Germany,Germany,0.0,Neutral
968613831361679361,annemariayritys,"What Is Low-Carbon Technology? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-27 22:28:28+00:00,"Tampere, Finland",Finland,0.0,Neutral
968612277690679296,mbakunin88," No, it's not unfair - they ARE Climate change deniers - &amp; they're destroying the planet &amp; our lives. #KinderMorgan #cdnpoli",2018-02-27 22:22:17+00:00,"Pobal O Caoimh, County Cork - Bridge River Valley - Vancouver",Ireland,-0.6537,Negative
968611289189765120,annemariayritys,"How can you understand climate change if you do not care about the environment and nature?  #climatechange #climateaction
#environment
#energy ",2018-02-27 22:18:21+00:00,"Tampere, Finland",Finland,-0.3875,Negative
968610547192270855,annemariayritys,"""To walk in nature is to witness a thousand miracles"". ~Mary Davis  #climatechange #climateaction
#environment
#energy ",2018-02-27 22:15:25+00:00,"Tampere, Finland",Finland,0.0,Neutral
968610063517671424,elebaldassarri,US Sailors #15 in World to Circumnavigate North American Continent - PR Newswire (press release)  #arctic #climatechange,2018-02-27 22:13:29+00:00,"Berlin, Germany",Germany,0.0,Neutral
968610000259006464,TimothyVdp,"Have a look at  ‘s patreon, this guy is trying to single handedly undo the effects of climate change and is a straight up G! #climatecompassion ",2018-02-27 22:13:14+00:00,Antwerpen,Belgium,0.2942,Positive
968608476363673600,MerceLabordena,"Cities and Climate Change Science Conference | A great opportunity to assess the state of academic and practice-based knowledge on #cities and #climatechange. Academic, practitioner &amp; urban policy-making communities will establish a global research agenda ",2018-02-27 22:07:11+00:00,Zurich / Barcelona ,Spain,0.7845,Positive
968608229671481345,annemariayritys,"How does the Arctic influence our planet´s climate and weather?
 #climatechange #climateaction
#environment
#energy ",2018-02-27 22:06:12+00:00,"Tampere, Finland",Finland,0.0,Neutral
968607942772707335,stephanecrouzat,"Beautiful set of paintings by Bernadette Kiely at the Luan Gallery in Athlone, around floods and the scourge of #climatechange. And what a gorgeous gallery! ",2018-02-27 22:05:04+00:00,"Paris, France",France,0.8478,Positive
968606764064231424,Bruegel_org,"While aggressive policies on climate change are needed, social concerns must also be addressed to avoid exacerbating the disparities that already exist.  #ClimateAction #ClimateChange #inequalities #welfare #euco #FutureofEurope &gt;&gt; ",2018-02-27 22:00:23+00:00,Brussels,Belgium,-0.4215,Negative
968606673085587462,ZirkusElune,"48 days to  

#blockchain #climatechange #1.5C #fintech #future #power4all #cleanenergy #sustainability",2018-02-27 22:00:01+00:00,"Vienna, Austria",Austria,0.0,Neutral
968605751546556416,annemariayritys,"Why should you care about trees and forests?
 #climatechange #climateaction
#environment
#energy ",2018-02-27 21:56:21+00:00,"Tampere, Finland",Finland,0.4939,Positive
968605463012093953,VariabilityBlog," Not directly. When this happens more frequently it may change our assessment of the albedo feedback.

During that time our understanding of other feedbacks will also change. Some will go up other down. #BigPicture.

The current ECS is more than enough reason for climate action.",2018-02-27 21:55:12+00:00,"Bonn, Germany",Germany,0.0,Neutral
968604069869834240,BrendanCarton,"Warming ""unprecedented"". #ClimateChange ",2018-02-27 21:49:40+00:00,"Galway, Ireland",Ireland,0.1531,Positive
968603860393758720,Paxetwo, People that do not believe this photos just have to start looking at their sky everyday during a month and verify by themselves that this is happening and no ecologists complaining about this... They just focus on a non existent climate change.... Wake up!! Look up!!!,2018-02-27 21:48:50+00:00,"Cadiz, Spain",Spain,-0.6331,Negative
968603711902814208,annemariayritys,"What is a low-carbon technology?  #climatechange #climateaction
#environment
#energy ",2018-02-27 21:48:15+00:00,"Tampere, Finland",Finland,0.0,Neutral
968603662540042240,IEU_Monitoring,"IEU MONITORING: Climate Telegram 26 Feb 2018: #CLIMATE DIPLOMACY: Climate Diplomacy: Council adopts conclusions +++ EU Commission: Foreign Affairs Council calls for global ambition on climate change, steps up EU climate diplomacy  ",2018-02-27 21:48:03+00:00,Brussels - Düsseldorf - Berlin,Belgium,0.1779,Positive
968596602536513543,juliaoftoronto,"""On February 21, it reached 80 degrees in Washington, DC — the earliest date on record to achieve a temperature so high in the city... But enjoy the nice weather!""  ",2018-02-27 21:20:00+00:00,"Vienna, Austria",Austria,0.8588,Positive
968602897423392768,dw_scitech,"#Climatechange is pushing #Antarctica's king #penguins to the brink of extinction, new study says. 🐧🐧😟
 ",2018-02-27 21:45:01+00:00,Germany,Germany,0.0,Neutral
968602401241485312,VariabilityBlog," Yes, the warming is exceptional &amp; the flow special.
No, the long-term 🌍 trends are much better indicators of climate change.
Yes, even if you expect gravitational waves exist, actually seeing them is different.

Emotions are emotions, they can be conflicting, do not make sense.",2018-02-27 21:43:02+00:00,"Bonn, Germany",Germany,0.7717,Positive
968601236881670146,annemariayritys,"The European Union Committed To Tackling Climate Change:  #climatechange #climateaction
#environment
#energy ",2018-02-27 21:38:25+00:00,"Tampere, Finland",Finland,0.2732,Positive
964650165972946945,annemariayritys,"What is the Albedo effect? 

Comment here: 
___________________________________________ #climatechange #climateaction
#environment
#energy ",2018-02-16 23:58:16+00:00,"Tampere, Finland",Finland,0.0,Neutral
964649429675503616,annemariayritys,"""Trees are sanctuaries. Whoever knows how to listen to them, can learn the truth"". ~H.Hesse  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:55:21+00:00,"Tampere, Finland",Finland,0.0,Neutral
964648903604867073,annemariayritys,"""The creation of a thousand forests is in one acorn"". ~Ralph Waldo Emerson  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:53:15+00:00,"Tampere, Finland",Finland,0.2732,Positive
964646890653601793,annemariayritys,"Why Climate Change AND Human Rights Are Closely Interlinked:  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:45:15+00:00,"Tampere, Finland",Finland,0.0,Neutral
964646158856605696,annemariayritys,"Why is the Arctic region warming so rapidly, especially during winter months?  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:42:21+00:00,"Tampere, Finland",Finland,0.1531,Positive
964644130310639616,annemariayritys,"UV Radiation Particularly Intense in The Arctic:  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:34:17+00:00,"Tampere, Finland",Finland,0.1513,Positive
964643618991591424,annemariayritys,"What are some of the risks of climate change to food and nutrition stability?
 #climatechange #climateaction
#environment
#energy ",2018-02-16 23:32:15+00:00,"Tampere, Finland",Finland,-0.2732,Negative
964642852969074689,annemariayritys,"""PA15/Art.7.7. Parties should strengthen their cooperation on enhancing action on adaptation.""  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:29:13+00:00,"Tampere, Finland",Finland,0.6124,Positive
964641363684978695,echevarria_emil,We need an Olympic effort on climate change | UNDP ,2018-02-16 23:23:17+00:00,"Santander,Madrid,Munich,Rome",Germany,0.0,Neutral
964640860007751680,annemariayritys,"Why Is Plastic Pollution So Harmful? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:21:17+00:00,"Tampere, Finland",Finland,0.0,Neutral
964640154102222848,annemariayritys,"Why Does Agriculture Emit So Much Greenhouse Gases? Learn more here: 
 #climatechange #climateaction
#environment
#energy ",2018-02-16 23:18:29+00:00,"Tampere, Finland",Finland,0.0,Neutral
964639022269304832,Nano_coin,"World leaders lobby Trump on climate change at G7

World leaders gathered here engaged in a heated argument over combating climate change, a major point of dispute between G7 heads of state and Trump

",2018-02-16 23:13:59+00:00,"Altea, Spain",Spain,-0.34,Negative
964638446106095617,dw_environment,🐢 Climate change has had serious consequences for sea turtles - how are activists trying to help ensure the survival of the species? #EcoAfrica #environment ,2018-02-16 23:11:42+00:00,"Berlin, Germany",Germany,0.6124,Positive
964638102827556866,annemariayritys,"How does the ozone layer protect life on Earth, including our environment?
 #climatechange #climateaction
#environment
#energy ",2018-02-16 23:10:20+00:00,"Tampere, Finland",Finland,0.3818,Positive
964637080637902848,annemariayritys,"Why tree-hugging matters:  #climatechange #climateaction
#environment
#energy ",2018-02-16 23:06:16+00:00,"Tampere, Finland",Finland,0.0258,Neutral
964635868261740545,financeandKM,"Extreme weather, climate change, global warming | Homeland Security Newswire ",2018-02-16 23:01:27+00:00,Lisbon,Portugal,0.4588,Positive
964635767761928192,FilipaAndersen,"It's time for a new age of Enlightenment: why climate change needs 60,000 artists to tell its story ",2018-02-16 23:01:03+00:00,"Lisbon, Portugal",Portugal,0.0,Neutral
964635343759822848,annemariayritys,"Methane Release Poses Climate Risks:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:59:22+00:00,"Tampere, Finland",Finland,-0.2732,Negative
964610125842575361,dw_environment,"Evolution to the rescue? Animals that grow a white coat in winter are at risk from predators as summers lengthen and snow cover retreats as the climate changes - but they could evolve faster than you might expect, says a study  #environment #nature ",2018-02-16 21:19:10+00:00,"Berlin, Germany",Germany,0.1531,Positive
964634563346649089,annemariayritys,"Why Climate Change is Expected to Reduce Crop Yields:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:56:16+00:00,"Tampere, Finland",Finland,0.0,Neutral
964634086257188872,annemariayritys,"How does ocean acidification impact marine life?  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:54:22+00:00,"Tampere, Finland",Finland,0.0,Neutral
964632219284320258,DonaldPols,"The aggressive political interventions needed to effectively counteract climate change will make the rich richer and the poor poorer, if social concerns are not given greater prominence in policy debates.
",2018-02-16 22:46:57+00:00,"Amsterdam, The Netherlands",Netherlands,0.3798,Positive
964631828970819586,annemariayritys,"What are some of the many reasons to protect forests?
 #climatechange #climateaction
#environment
#energy ",2018-02-16 22:45:24+00:00,"Tampere, Finland",Finland,0.3818,Positive
964631315738955778,annemariayritys,"What Is Hiding Within Permafrost? Find out here:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:43:22+00:00,"Tampere, Finland",Finland,-0.296,Negative
964629261243092992,annemariayritys,"Why Arctic Climate Change is a Global Problem:  #climatechange #climateaction
#environment
#energy",2018-02-16 22:35:12+00:00,"Tampere, Finland",Finland,-0.4019,Negative
964628780605169665,annemariayritys,"Why Enteric Fermentation Is The Largest Single Source of Global Methane Emissions:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:33:17+00:00,"Tampere, Finland",Finland,0.0,Neutral
964627886987710465,max_oehmichen, Teacher in elementary school talking about climate change insisting that ozone was destroying the ozone layer. Persisted even though a bunch of us explained it to her repeatedly,2018-02-16 22:29:44+00:00,"Leipzig, Germany",Germany,-0.5574,Negative
964627803248451585,annemariayritys,"Why We Must Protect The Arctic Region:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:29:24+00:00,"Tampere, Finland",Finland,0.3818,Positive
964626086427549696,annemariayritys,"""We are all the leaves of one tree. We are all the waves of one sea"". ~Thich Nhat Hanh  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:22:35+00:00,"Tampere, Finland",Finland,0.0,Neutral
964626078542245891,gag4all,Climate Change is Causing Bats to Migrate Earlier in the Year ,2018-02-16 22:22:33+00:00,Italy,Italy,0.0,Neutral
964625281746132993,alexdubini,Suivez nous dans notre aventure en Antarctique #homewardbound16 #femmesenscience #climatechange ,2018-02-16 22:19:23+00:00,France and Spain,France,0.0,Neutral
964523515897663490,LesNNews,"TEASING Dimanche, 78 femmes scientifiques lèvent l'ancre pour l'Antarctique avec . On vous en parlera lundi avec 2 des Françaises qui participent à ce projet,  et  #WomenInScience #Leadership",2018-02-16 15:35:00+00:00,Paris,France,-0.2577,Negative
964625258627166210,annemariayritys,"NGO´s Urge Shift To 100% Renewable Energy:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:19:18+00:00,"Tampere, Finland",Finland,0.2732,Positive
964624777406279680,annemariayritys,"What are some of the most significant impacts of climate change upon human beings?  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:17:23+00:00,"Tampere, Finland",Finland,0.2716,Positive
964622469217824768,annemariayritys,"Why your individual climate action matters:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:08:13+00:00,"Tampere, Finland",Finland,0.0258,Neutral
964622275424157696,pablorodas,"Flamingo, definition (6) 

Dictionary: ""A tall wading bird with mainly pink or scarlet plumage and long legs and neck.""

Mine: ""Elegant, charming, stylish bird that paradoxically breeds in hypersaline waters, eating toxic algae. Climate change may evaporate their shallow waters. ",2018-02-16 22:07:26+00:00,"Warsaw, Poland",Poland,0.5859,Positive
964621976311664640,annemariayritys,"What Does Thawing Permafrost Signify? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-16 22:06:15+00:00,"Tampere, Finland",Finland,0.0,Neutral
964621917377433601,Festaisufi,"Los Angeles is slathering its streets in white sealant to combat the effects of climate change - and if it works, the rest of the US could be next - says Daily Mail

",2018-02-16 22:06:01+00:00,"Copenhagen, Denmark",Denmark,-0.34,Negative
964621283848851456,erraniemaldi,"Ask your Rep: Cosponsor the Women and Climate Change Act! - Climate change affects us all, but when... ",2018-02-16 22:03:30+00:00,Alfonsine (RA) Italy,Italy,0.0,Neutral
964619961946779650,annemariayritys,"Why are humans and wild animals facing completely new threats due to climate change?  #climatechange #climateaction
#environment
#energy ",2018-02-16 21:58:15+00:00,"Tampere, Finland",Finland,-0.4728,Negative
964619229071921152,annemariayritys,"Why Is Arctic Well-Being Essential For Earth? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-16 21:55:20+00:00,"Tampere, Finland",Finland,0.0,Neutral
964617194851192832,annemariayritys,"How can we prevent the severe consequences of climate change?
 #climatechange #climateaction
#environment
#energy ",2018-02-16 21:47:15+00:00,"Tampere, Finland",Finland,-0.3612,Negative
964616719171014656,annemariayritys,"Why both short-term and long-term planning matters when taking care of the environment:  #climatechange #climateaction
#environment
#energy ",2018-02-16 21:45:22+00:00,"Tampere, Finland",Finland,0.5106,Positive
964615934609690624,annemariayritys,"What Is Sustainable Agriculture? Learn more here:  #climatechange #climateaction
#environment
#energy ",2018-02-16 21:42:15+00:00,"Tampere, Finland",Finland,0.0,Neutral
964615561031372800,ENRetDDMagazine,"Climate &amp; Energy World News  UN Climate Change on Twitter: ""We cannot tackle #c… , see more ",2018-02-16 21:40:46+00:00,"Ile-de-France, France",France,0.2732,Positive
964613938443968512,annemariayritys,"How does environmental pollution and toxins end up on your food plate?
 #climatechange #climateaction
#environment
#energy ",2018-02-16 21:34:19+00:00,"Tampere, Finland",Finland,0.0,Neutral
964613243607093250,DrNHoffmann,U.S. networks spent only 260 minutes on #climatechange in 2017. And most of it was actually about #Trump.  #media #journalism,2018-02-16 21:31:33+00:00,"Bonn, Germany",Germany,0.0,Neutral
964613224728588288,Airia_Sweden,Governments should make better use of energy taxation to address climate change - ,2018-02-16 21:31:29+00:00,"Stockholm, Sverige",Sweden,0.6124,Positive
964613160346030085,annemariayritys,"How does fishing impact our marine environments?
 #climatechange #climateaction
#environment
#energy ",2018-02-16 21:31:13+00:00,"Tampere, Finland",Finland,0.0,Neutral
964612677346709511,annemariayritys,"Paris Agreement Aims To Strengthen Global Response To The Threat of Climate Change:  #climatechange #climateaction
#environment
#energy ",2018-02-16 21:29:18+00:00,"Tampere, Finland",Finland,0.2732,Positive
964611299685666817,cranelife,#cranelife #pariscranes #cranamour #parisflood #seine #allyouneediscranes #climatechange #vivelafrance #cranetastic ,2018-02-16 21:23:50+00:00,"Amsterdam, Niederlande",Netherlands,0.0,Neutral
964611042885152775,RyanairExcuses,TOTALLY ACED DEBUNKING CLIMATE CHANGE BECAUSE PEOPLE KNOW I'M SUCH A SICK DUDE! #dude #boom,2018-02-16 21:22:48+00:00,"Krakow, Poland",Poland,-0.6514,Negative
